fecha,victima,sexo,edad,fecha_fallecimiento,ID,n_victimas,hora,tipo_calle,calle,comuna,longitud,latitud,acusado
2020-11-01,PEATON,FEMENINO,28,2020-11-01,2020-0050,1,22:00:00,AVENIDA,SANTA FE AV.,14,-58.42525456,-34.57866344,MOTO
2020-11-05,MOTO,MASCULINO,49,2020-11-05,2020-0051,1,00:40:00,AVENIDA,AVELLANEDA AV.,10,-58.48493828,-34.62981124,AUTO
2020-11-07,BICICLETA,MASCULINO,44,2020-11-07,2020-0052,1,06:50:00,AVENIDA,TUCUMAN,3,-58.40480504,-34.60183884,CARGAS
2020-11-09,AUTO,MASCULINO,27,2020-11-09,2020-0053,1,03:30:00,AVENIDA,"ALCORTA, AMANCIO AV.",4,-58.41125934,-34.6541774,AUTO
2020-11-19,BICICLETA,MASCULINO,59,2020-11-23,2020-0054,1,09:00:00,CALLE,INCLAN,4,-58.39956546,-34.6297708,AUTO
2020-11-19,PEATON,MASCULINO,91,2020-12-11,2020-0055,1,12:30:00,AVENIDA,OLAZABAL AV.,12,-58.49005682,-34.5786897,CARGAS
2020-11-21,MOTO,FEMENINO,34,2020-11-21,2020-0056,1,13:00:00,AUTOPISTA,"PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,CARGAS
2020-11-23,PEATON,MASCULINO,84,2020-11-23,2020-0057,1,07:45:00,AVENIDA,NAZCA AV.,11,-58.4750156,-34.61945902,AUTO
2020-11-24,PEATON,MASCULINO,57,2020-11-25,2020-0058,1,16:00:00,AVENIDA,OLIVERA AV.,10,-58.48727942,-34.63652467,AUTO
2020-12-01,PEATON,FEMENINO,49,2020-12-14,2020-0059,1,06:35:00,CALLE,BRASIL,1,-58.3795169,-34.62794241,PASAJEROS
2020-12-03,PEATON,FEMENINO,69,2020-12-03,2020-0060,1,20:30:00,AVENIDA,HOMERO,9,-58.47750832,-34.65672199,MOTO
2020-12-03,MOTO,MASCULINO,45,2020-12-04,2020-0061,1,14:40:00,AUTOPISTA,"CANTILO, INT.",13,-58.44927253,-34.54048625,CARGAS
2020-12-04,BICICLETA,MASCULINO,47,2020-12-04,2020-0062,1,17:19:00,CALLE,MORENO,3,-58.39246272,-34.61253541,PASAJEROS
2020-12-05,PEATON,MASCULINO,38,2020-12-05,2020-0063,2,07:10:00,CALLE,NUEVA YORK,11,-58.52783814,-34.61047001,MOTO
2020-12-05,MOTO,MASCULINO,21,2020-12-05,2020-0063,2,07:10:00,CALLE,NUEVA YORK,11,-58.52783814,-34.61047001,MOTO
2020-12-05,MOTO,MASCULINO,24,2020-12-06,2020-0065,1,16:00:00,AUTOPISTA,"PAZ, GRAL. AV.",12,-58.49332664,-34.54836855,AUTO
2020-12-07,MOTO,MASCULINO,27,2020-12-07,2020-0066,1,04:30:00,AUTOPISTA,AUTOPISTA PERITO MORENO,10,-58.50178784,-34.63593897,OBJETO FIJO
2020-12-11,PEATON,MASCULINO,51,2020-12-11,2020-0067,1,22:00:00,AVENIDA,SAENZ AV.,4,-58.41657793,-34.65476216,PASAJEROS
2020-12-12,MOTO,MASCULINO,71,2020-12-20,2020-0068,1,20:30:00,AVENIDA,DEL LIBERTADOR AV.,2,-58.39731474,-34.58307887,AUTO
2020-12-15,MOTO,MASCULINO,25,2020-12-15,2020-0069,1,05:20:00,AVENIDA,INDEPENDENCIA AV.,1,-58.38746381,-34.61790839,PASAJEROS
2020-12-17,PEATON,FEMENINO,81,2020-12-22,2020-0070,1,15:35:00,AVENIDA,CALLAO AV.,2,-58.39189441,-34.59176378,PASAJEROS
2020-12-17,PEATON,MASCULINO,4,2020-12-17,2020-0071,1,23:00:00,AVENIDA,SAN PEDRITO AV.,7,-58.46749188,-34.63551751,AUTO
2020-12-19,BICICLETA,MASCULINO,42,2020-12-19,2020-0072,1,03:30:00,AVENIDA,JUJUY AV.,3,-58.40280471,-34.62113271,AUTO
2020-12-20,MOTO,MASCULINO,56,2020-12-20,2020-0073,1,07:40:00,AVENIDA,27 DE FEBRERO AV.,8,-58.44451316,-34.68475866,OBJETO FIJO
2020-12-20,AUTO,MASCULINO,39,2020-12-20,2020-0074,1,21:00:00,AVENIDA,BOGOTA,7,-58.47110424,-34.62742408,AUTO
2020-12-23,PEATON,MASCULINO,23,2020-12-23,2020-0075,1,14:00:00,AVENIDA,CORRIENTES AV.,1,-58.38220928,-34.60373898,PASAJEROS
2020-12-24,AUTO,FEMENINO,78,2021-01-17,2020-0076,1,12:30:00,AVENIDA,ALVAREZ JONTE AV.,10,-58.49794468,-34.61565025,PASAJEROS
2020-12-25,MOTO,FEMENINO,30,2020-12-25,2020-0077,2,06:40:00,AVENIDA,SAN MARTIN AV.,15,-58.47220945,-34.60111373,AUTO
2020-12-25,MOTO,FEMENINO,24,2020-12-25,2020-0077,2,06:40:00,AVENIDA,SAN MARTIN AV.,15,-58.47220945,-34.60111373,AUTO
2020-12-25,BICICLETA,MASCULINO,26,2020-12-25,2020-0078,1,05:50:00,CALLE,BARCO CENTENERA DEL,7,-58.43706741,-34.63217813,PASAJEROS
2020-12-27,MOTO,MASCULINO,28,2020-12-27,2020-0079,1,04:15:00,AUTOPISTA,"PAZ, GRAL. AV.",12,-58.49332664,-34.54836855,OBJETO FIJO
2021-01-06,MOTO,MASCULINO,36,2021-01-06,2021-0001,1,18:00:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.37960727,-34.62622851,AUTO
2021-01-07,MOTO,FEMENINO,47,2021-01-07,2021-0002,1,10:20:00,AVENIDA,"CASTRO, EMILIO AV.",9,-58.51061062,-34.64972472,CARGAS
2021-01-10,MOTO,MASCULINO,27,2021-01-10,2021-0003,1,07:40:00,AUTOPISTA,AUTOPISTA 25 DE MAYO,7,-58.43052224,-34.62941648,OBJETO FIJO
2021-01-11,PEATON,FEMENINO,61,2021-01-11,2021-0004,1,09:12:18,AVENIDA,CASEROS AV.,5,-58.41455544,-34.63866836,CARGAS
2021-01-11,PEATON,MASCULINO,73,2021-01-14,2021-0005,1,21:30:00,AVENIDA,"PERON, EVA AV.",9,-58.46774439,-34.64730145,AUTO
2021-01-12,MOTO,FEMENINO,23,2021-01-12,2021-0006,1,21:00:00,AUTOPISTA,AUTOPISTA ARTURO ILLIA,14,-58.40786274,-34.56726817,CARGAS
2021-01-18,MOTO,MASCULINO,84,2021-01-26,2021-0007,1,10:00:00,AVENIDA,DE LOS CONSTITUYENTES AV.,15,-58.48744301,-34.58622275,MOTO
2021-01-22,PEATON,MASCULINO,28,2021-01-22,2021-0008,1,23:30:00,AVENIDA,SAENZ AV.,4,-58.41657793,-34.65476216,PASAJEROS
2021-01-23,MOTO,MASCULINO,31,2021-01-23,2021-0009,1,05:30:00,AVENIDA,PAYSANDU,6,-58.45351111,-34.61134937,OBJETO FIJO
2021-01-23,MOTO,MASCULINO,28,2021-01-23,2021-0010,1,08:00:00,AUTOPISTA,"PAZ, GRAL. AV.",12,-58.5007381,-34.5497951,AUTO
2021-01-27,PEATON,MASCULINO,21,2021-01-27,2021-0011,1,01:04:26,AVENIDA,SANTA FE AV.,2,-58.39144148,-34.59564871,AUTO
2021-01-29,PEATON,MASCULINO,37,2021-01-29,2021-0012,1,20:07:22,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",8,-58.48191128,-34.68385968,AUTO
2021-01-31,MOTO,MASCULINO,41,2021-01-31,2021-0013,1,06:10:00,AVENIDA,"FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467,OBJETO FIJO
2021-02-02,PEATON,MASCULINO,28,2021-02-18,2021-0014,1,00:50:00,AVENIDA,SAN MARTIN AV.,15,-58.48328708,-34.59779521,AUTO
2021-02-06,MOTO,MASCULINO,26,2021-02-06,2021-0015,1,03:05:00,AVENIDA,SAN MARTIN AV.,15,-58.49018543,-34.5972499,OBJETO FIJO
2021-02-14,AUTO,MASCULINO,22,2021-02-14,2021-0016,1,05:50:00,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47230127,-34.68482689,OBJETO FIJO
2021-02-17,MOTO,MASCULINO,33,2021-02-17,2021-0017,1,04:10:00,AVENIDA,SALTA,1,-58.38262614,-34.63168269,PASAJEROS
2021-02-20,PEATON,MASCULINO,36,2021-03-08,2021-0018,1,19:00:00,CALLE,"JAURES, JEAN",3,-58.41047268,-34.60793518,AUTO
2021-02-21,MOTO,MASCULINO,30,2021-02-21,2021-0019,1,01:20:00,AVENIDA,TRIUNVIRATO AV.,12,-58.49659234,-34.56353635,OBJETO FIJO
2021-02-21,PEATON,FEMENINO,37,2021-02-21,2021-0020,1,15:00:00,CALLE,POTOSI,5,-58.42462955,-34.60727189,CARGAS
2021-02-26,MOTO,MASCULINO,39,2021-03-04,2021-0021,1,05:30:00,CALLE,"YRIGOYEN, HIPOLITO",3,-58.41168345,-34.61185625,OBJETO FIJO
2021-03-03,BICICLETA,MASCULINO,5,2021-03-03,2021-0024,1,16:30:00,AVENIDA,"PERON, EVA AV.",9,-58.49573651,-34.67006054,CARGAS
2021-03-11,MOTO,MASCULINO,37,2021-03-11,2021-0025,1,03:45:00,AUTOPISTA,"PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,OTRO
2021-03-15,MOTO,MASCULINO,36,2021-03-15,2021-0026,1,02:35:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37562539,-34.64449357,OBJETO FIJO
2021-03-16,MOTO,FEMENINO,19,2021-03-16,2021-0027,1,15:30:00,AUTOPISTA,"PAZ, GRAL. AV.",12,-58.49491054,-34.54795581,CARGAS
2021-03-29,PEATON,MASCULINO,37,2021-03-29,2021-0028,1,17:20:00,AVENIDA,COREA AV.,7,-58.44147621,-34.64357704,PASAJEROS
2021-03-31,AUTO,MASCULINO,26,2021-04-02,2021-0029,1,18:05:00,AVENIDA,"FALCON, RAMON L.,CNEL.",7,-58.46899119,-34.63215432,AUTO
2021-04-03,PEATON,MASCULINO,36,2021-04-07,2021-0030,1,18:30:00,CALLE,FINOCHIETTO ENRIQUE DR.,4,-58.38685612,-34.63455776,PASAJEROS
2021-04-07,PEATON,FEMENINO,68,2021-04-11,2021-0031,1,10:29:00,AVENIDA,9 DE JULIO AV.,1,-58.38113667,-34.61765323,CARGAS
2021-04-10,PEATON,MASCULINO,60,2021-04-29,2021-0032,1,19:55:00,AUTOPISTA,"CANTILO, INT.",13,-58.44112678,-34.54538956,MOTO
2021-04-14,AUTO,MASCULINO,33,2021-04-14,2021-0033,1,17:50:00,AUTOPISTA,AUTOPISTA 25 DE MAYO,5,-58.41595919,-34.62743346,OBJETO FIJO
2021-04-19,MOTO,FEMENINO,26,2021-04-19,2021-0034,1,14:40:00,AVENIDA,"ALCORTA, AMANCIO AV.",4,-58.40184094,-34.64546845,CARGAS
2021-05-03,MOTO,MASCULINO,24,2021-05-03,2021-0035,1,09:20:00,AVENIDA,"JANER, ANA MARIA",8,-58.44642231,-34.65679806,CARGAS
2021-05-09,MOTO,MASCULINO,36,2021-05-09,2021-0036,1,06:00:00,AUTOPISTA,"PAZ, GRAL. AV.",11,-58.52340614,-34.59798754,OBJETO FIJO
2021-05-11,PEATON,FEMENINO,58,2021-05-11,2021-0037,1,07:10:00,AVENIDA,MONROE,13,-58.46649069,-34.56219075,PASAJEROS
2021-05-14,MOTO,FEMENINO,44,2021-05-14,2021-0038,1,11:40:00,AVENIDA,"JUSTO, JUAN B. AV.",14,-58.42653328,-34.57816791,CARGAS
2021-05-15,BICICLETA,MASCULINO,86,2021-06-05,2021-0039,1,12:09:00,AVENIDA,OLIDEN,9,-58.50407099,-34.65303372,AUTO
2021-05-20,MOTO,MASCULINO,27,2021-05-20,2021-0040,1,05:50:00,AUTOPISTA,"PAZ, GRAL. AV.",13,-58.46743471,-34.53476874,AUTO
2021-05-20,PEATON,MASCULINO,75,2021-05-20,2021-0041,1,08:30:00,AVENIDA,DEL LIBERTADOR AV.,14,-58.40986646,-34.5772806,PASAJEROS
2021-05-21,PEATON,MASCULINO,39,2021-05-21,2021-0042,1,05:00:00,AVENIDA,RIVADAVIA AV.,9,-58.51739138,-34.63931792,PASAJEROS
2021-05-22,PEATON,MASCULINO,50,2021-05-22,2021-0043,1,18:26:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",9,-58.50719962,-34.65556223,AUTO
2021-05-25,MOTO,MASCULINO,21,2021-05-25,2021-0044,1,02:00:00,AVENIDA,"PERON, EVA AV.",9,-58.46712311,-34.64600222,OBJETO FIJO
2021-05-26,MOTO,MASCULINO,22,2021-05-26,2021-0045,1,17:24:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37709334,-34.64035082,MULTIPLE
2021-05-31,AUTO,MASCULINO,20,2021-05-31,2021-0046,1,02:00:00,AVENIDA,ELCANO AV.,15,-58.46033141,-34.58569883,OBJETO FIJO
2021-06-02,MOTO,MASCULINO,59,2021-06-02,2021-0047,1,16:00:00,AVENIDA,"VEDIA, AGUSTIN DE",4,-58.42190745,-34.65633192,AUTO
2021-06-03,BICICLETA,MASCULINO,44,2021-06-23,2021-0048,1,09:58:00,AVENIDA,CAPDEVILA,12,-58.49026573,-34.5698141,AUTO
2021-06-03,AUTO,MASCULINO,74,2021-06-03,2021-0049,1,20:30:00,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.45410344,-34.66902702,AUTO
2021-06-10,MOTO,MASCULINO,56,2021-06-10,2021-0050,1,13:30:00,AVENIDA,DEL LIBERTADOR AV.,13,-58.44751621,-34.55719892,PASAJEROS
2021-06-15,PEATON,MASCULINO,73,2021-06-16,2021-0051,1,19:20:00,AVENIDA,27 DE FEBRERO AV.,4,-58.42040352,-34.66005171,CARGAS
2021-06-20,MOTO,FEMENINO,19,2021-06-20,2021-0052,1,05:40:00,AUTOPISTA,"PAZ, GRAL. AV.",8,-58.49530249,-34.68010798,OBJETO FIJO
2021-06-20,PEATON,MASCULINO,58,2021-06-30,2021-0053,1,12:00:00,AVENIDA,CORRIENTES AV.,15,-58.44399875,-34.5947736,BICICLETA
2021-06-22,MOTO,MASCULINO,41,2021-06-22,2021-0054,1,14:44:00,CALLE,TABARE,4,-58.42759813,-34.65463857,CARGAS
2021-06-29,MOTO,MASCULINO,47,2021-06-29,2021-0055,1,12:20:00,AVENIDA,CORRIENTES AV.,3,-58.40547222,-34.60456293,CARGAS
2021-07-09,BICICLETA,MASCULINO,60,2021-07-09,2021-0056,1,23:25:00,AVENIDA,CORRALES,4,-58.42473018,-34.6500828,AUTO
2021-07-10,AUTO,MASCULINO,46,2021-07-10,2021-0057,1,23:30:00,AUTOPISTA,AUTOPISTA ARTURO ILLIA,2,-58.39257023,-34.57563957,OBJETO FIJO
2021-07-21,PEATON,MASCULINO,24,2021-07-21,2021-0058,1,00:40:00,AUTOPISTA,"PAZ, GRAL. AV.",12,-58.48941042,-34.54596153,AUTO
2021-07-22,AUTO,FEMENINO,44,2021-07-22,2021-0059,1,01:20:00,AVENIDA,"GARAY, JUAN DE AV.",3,-58.3964074,-34.62783085,OBJETO FIJO
2021-07-22,PEATON,FEMENINO,80,2021-07-22,2021-0060,1,12:30:00,AVENIDA,"SALGUERO, JERONIMO",5,-58.41971993,-34.6111224,PASAJEROS
2021-07-24,PEATON,FEMENINO,55,2021-07-24,2021-0061,1,09:15:00,AVENIDA,"MORENO, PERITO AV.",4,-58.40544588,-34.65012801,CARGAS
2021-07-27,AUTO,MASCULINO,73,2021-07-27,2021-0062,1,07:16:00,AVENIDA,LA PLATA AV.,4,-58.42003882,-34.64645957,CARGAS
2021-08-02,AUTO,FEMENINO,31,2021-08-02,2021-0063,1,04:40:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",7,-58.46851293,-34.63348678,AUTO
2021-08-02,PEATON,MASCULINO,37,2021-08-03,2021-0064,1,20:00:00,AUTOPISTA,"PAZ, GRAL. AV.",9,-58.52931141,-34.65422917,CARGAS
2021-08-06,PEATON,FEMENINO,63,2021-08-10,2021-0065,1,08:30:00,AVENIDA,SAN JUAN AV.,6,-58.42675754,-34.6269973,PASAJEROS
2021-08-06,PEATON,MASCULINO,59,2021-08-09,2021-0066,1,20:00:00,AVENIDA,LOPE DE VEGA AV.,11,-58.52933723,-34.61098186,PASAJEROS
2021-08-08,MOTO,MASCULINO,27,2021-08-08,2021-0067,1,09:29:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.37910943,-34.62764718,OBJETO FIJO
2021-08-15,MOTO,MASCULINO,39,2021-08-15,2021-0068,1,06:10:00,AVENIDA,"BEIRO, FRANCISCO AV.",11,-58.52161176,-34.61164474,OBJETO FIJO
2021-08-20,PEATON,MASCULINO,17,2021-08-21,2021-0069,1,17:15:00,AVENIDA,SANTA FE AV.,14,-58.41354692,-34.5869768,AUTO
2021-08-28,MOTO,MASCULINO,31,2021-08-28,2021-0070,1,08:30:00,AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",8,-58.43960781,-34.65470804,CARGAS
2021-08-31,PEATON,MASCULINO,88,2021-09-01,2021-0071,1,16:00:00,CALLE,SAN LUIS,3,-58.4045461,-34.60003693,MOTO
2021-09-01,PEATON,FEMENINO,57,2021-09-01,2021-0072,1,19:10:00,AVENIDA,CALLAO AV.,2,-58.39303911,-34.59871111,AUTO
2021-09-18,BICICLETA,FEMENINO,76,2021-09-18,2021-0073,1,12:20:00,AVENIDA,DEL LIBERTADOR AV.,2,-58.39391034,-34.58405348,AUTO
2021-09-20,MOTO,MASCULINO,55,2021-09-20,2021-0074,1,15:00:00,AUTOPISTA,"PAZ, GRAL. AV.",12,-58.5007381,-34.5497951,MULTIPLE
2021-09-21,PEATON,MASCULINO,65,2021-09-21,2021-0075,1,14:30:00,CALLE,SALTA,1,-58.38281301,-34.62786038,CARGAS
2021-10-16,MOTO,MASCULINO,31,2021-10-16,2021-0076,1,06:15:00,AVENIDA,"MORENO, PERITO AV.",7,-58.43980799,-34.65094083,OBJETO FIJO
2021-10-18,MOTO,FEMENINO,31,2021-10-18,2021-0077,1,07:20:00,AVENIDA,DIRECTORIO AV.,6,-58.44402387,-34.62933109,CARGAS
2021-10-23,MOTO,MASCULINO,22,2021-10-23,2021-0078,1,06:35:00,AVENIDA,INDEPENDENCIA AV.,6,-58.42779702,-34.62207347,PASAJEROS
2021-10-25,PEATON,MASCULINO,37,2021-10-25,2021-0079,1,03:30:00,CALLE,TUCUMAN,3,-58.40944147,-34.60097942,AUTO
2021-10-28,MOTO,MASCULINO,32,2021-10-28,2021-0080,1,16:16:00,AVENIDA,ARENALES,1,-58.38277479,-34.5943016,AUTO
2021-11-02,MOTO,MASCULINO,26,2021-11-02,2021-0081,1,13:35:00,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37627355,-34.63800916,CARGAS
2021-11-06,MOTO,MASCULINO,38,2021-11-06,2021-0082,1,04:39:00,AUTOPISTA,AUTOPISTA 25 DE MAYO,3,-58.39591856,-34.62453459,AUTO
2021-11-09,MOTO,MASCULINO,30,2021-11-09,2021-0083,1,00:35:00,AVENIDA,CABILDO AV.,13,-58.45829717,-34.56015762,AUTO
2021-11-11,AUTO,MASCULINO,32,2021-11-11,2021-0084,1,03:00:00,AVENIDA,TAPALQUE,9,-58.49142611,-34.64584795,OBJETO FIJO
2021-11-18,BICICLETA,MASCULINO,53,2021-11-19,2021-0097,1,06:10:00,CALLE,PADRE CARLOS MUJICA,1,-58.37976155,-34.58679619,AUTO
2021-11-20,MOTO,MASCULINO,49,2021-11-20,2021-0085,1,18:30:00,AUTOPISTA,"PAZ, GRAL. AV.",12,-58.51271409,-34.57786555,OBJETO FIJO
2021-11-25,PEATON,MASCULINO,75,2021-11-25,2021-0086,1,10:10:00,AVENIDA,RIVADAVIA AV.,6,-58.44864864,-34.62352826,PASAJEROS
2021-11-27,PEATON,FEMENINO,73,2021-11-27,2021-0087,1,11:22:00,CALLE,ESMERALDA,1,-58.37795815,-34.59167894,BICICLETA
2021-12-01,MOTO,MASCULINO,45,2021-12-07,2021-0088,1,15:40:00,CALLE,MONROE,13,-58.45531707,-34.55555257,AUTO
2021-12-02,MOTO,MASCULINO,41,2021-12-11,2021-0089,1,01:10:00,AVENIDA,GAONA AV.,11,-58.47633683,-34.62140594,AUTO
2021-12-10,PEATON,MASCULINO,73,2022-01-03,2021-0090,1,11:45:00,AVENIDA,9 DE JULIO AV.,1,-58.38188582,-34.60256036,PASAJEROS
2021-12-11,MOTO,MASCULINO,24,2021-12-11,2021-0091,1,23:00:00,CALLE,BAIGORRIA,10,-58.51989389,-34.62284918,AUTO
2021-12-12,PEATON,FEMENINO,50,2021-12-12,2021-0092,1,06:20:00,AVENIDA,RIVADAVIA AV.,3,-58.4059686,-34.61011987,AUTO
2021-12-13,MOTO,FEMENINO,18,2021-12-18,2021-0093,1,17:10:00,AVENIDA,RIESTRA AV.,7,-58.43353773,-34.64561636,AUTO
2021-12-20,MOTO,FEMENINO,43,2021-12-20,2021-0094,1,01:10:00,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",9,-58.46739825,-34.65117757,AUTO
2021-12-30,MOTO,MASCULINO,27,2022-01-02,2021-0095,1,00:43:00,AVENIDA,GAONA AV.,11,-58.47293407,-34.61984745,CARGAS
2021-12-15,AUTO,MASCULINO,60,2021-12-20,2021-0096,1,10:30:00,AVENIDA,"PERON, EVA AV.",9,-58.47066794,-34.65021673,CARGAS
